Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2017;5806;ENGENHARIA ELÉTRICA;1727;FACULDADE DE CARIACICA;FAC DE CARIACICA;Faculdade;Privada com fins lucrativos;47903;Educação Presencial;3201308;Cariacica;ES;5;5;3;0,6000;-5,8164;0,0000;1;
2017;5806;ENGENHARIA ELÉTRICA;1758;FACULDADE INDEPENDENTE DO NORDESTE;FAINOR;Faculdade;Privada com fins lucrativos;116716;Educação Presencial;2933307;Vitória da Conquista;BA;47;46;35;0,7609;0,0327;2,5169;3;
2017;5806;ENGENHARIA ELÉTRICA;1772;Centro Universitário Fanor Wyden;UNIFANOR WYDEN;Centro Universitário;Privada com fins lucrativos;1117318;Educação Presencial;2304400;Fortaleza;CE;77;64;43;0,6719;-0,8835;2,1227;3;
2017;5806;ENGENHARIA ELÉTRICA;1781;FACULDADE INTESP;INTESP;Faculdade;Privada sem fins lucrativos;48115;Educação Presencial;3520905;Ipaussu;SP;26;23;8;0,3478;-3,3051;1,0807;2;
2017;5806;ENGENHARIA ELÉTRICA;1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;IFES;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;88399;Educação Presencial;3205309;Vitória;ES;52;48;38;0,7917;1,5399;3,1655;4;
2017;5806;ENGENHARIA ELÉTRICA;1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1205622;Educação Presencial;3550308;São Paulo;SP;23;23;23;1,0000;-0,3728;2,3424;3;
2017;5806;ENGENHARIA ELÉTRICA;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;107430;Educação Presencial;5211909;Jataí;GO;36;36;32;0,8889;-0,6713;2,2140;3;
2017;5806;ENGENHARIA ELÉTRICA;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1128389;Educação Presencial;5211503;Itumbiara;GO;17;17;16;0,9412;2,1801;3,4410;4;
2017;5806;ENGENHARIA ELÉTRICA;1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS;IFG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1191210;Educação Presencial;5208707;Goiânia;GO;9;9;7;0,7778;-0,4497;2,3094;3;
2017;5806;ENGENHARIA ELÉTRICA;1817;Faculdade Estácio de Curitiba;ESTÁCIO CURITIBA;Faculdade;Privada com fins lucrativos;104486;Educação Presencial;4106902;Curitiba;PR;85;76;45;0,5921;-0,8200;2,1500;3;
2017;5806;ENGENHARIA ELÉTRICA;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade;Privada com fins lucrativos;107674;Educação Presencial;3106200;Belo Horizonte;MG;27;19;7;0,3684;-1,2351;1,9714;3;
2017;5806;ENGENHARIA ELÉTRICA;1846;CENTRO UNIVERSITÁRIO DE LINS;UNILINS;Centro Universitário;Privada sem fins lucrativos;7446;Educação Presencial;3527108;Lins;SP;2;2;2;1,0000;-2,5065;1,4243;2;
2017;5806;ENGENHARIA ELÉTRICA;1846;CENTRO UNIVERSITÁRIO DE LINS;UNILINS;Centro Universitário;Privada sem fins lucrativos;107696;Educação Presencial;3527108;Lins;SP;21;21;12;0,5714;-0,7847;2,1652;3;
2017;5806;ENGENHARIA ELÉTRICA;1854;CLARETIANO - FACULDADE - CLARETIANORC;CLARETIANORC;Faculdade;Privada sem fins lucrativos;5000280;Educação Presencial;3543907;Rio Claro;SP;38;36;22;0,6111;-1,1045;2,0276;3;
2017;5806;ENGENHARIA ELÉTRICA;1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;FEPI;Centro Universitário;Privada sem fins lucrativos;1160067;Educação Presencial;3132404;Itajubá;MG;54;37;25;0,6757;-0,5073;2,2846;3;
2017;5806;ENGENHARIA ELÉTRICA;1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;FEI;Centro Universitário;Privada sem fins lucrativos;26023;Educação Presencial;3548708;São Bernardo do Campo;SP;82;80;56;0,7000;0,7272;2,8158;3;
2017;5806;ENGENHARIA ELÉTRICA;1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;FEI;Centro Universitário;Privada sem fins lucrativos;32118;Educação Presencial;3548708;São Bernardo do Campo;SP;14;14;9;0,6429;2,1490;3,4276;4;
2017;5806;ENGENHARIA ELÉTRICA;1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;FEI;Centro Universitário;Privada sem fins lucrativos;34449;Educação Presencial;3548708;São Bernardo do Campo;SP;8;8;8;1,0000;1,4503;3,1270;4;
2017;5806;ENGENHARIA ELÉTRICA;1892;FACULDADE ENIAC;ENIAC;Faculdade;Privada com fins lucrativos;1189829;Educação Presencial;3518800;Guarulhos;SP;47;40;12;0,3000;-1,4168;1,8932;2;
2017;5806;ENGENHARIA ELÉTRICA;1919;FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET;FACET;Faculdade;Privada com fins lucrativos;86670;Educação Presencial;3143302;Montes Claros;MG;120;90;73;0,8111;-0,1708;2,4294;3;
2017;5806;ENGENHARIA ELÉTRICA;2037;FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS;FCT;Faculdade;Privada com fins lucrativos;119058;Educação Presencial;2919207;Lauro de Freitas;BA;5;5;4;0,8000;0,6097;2,7652;3;
2017;5806;ENGENHARIA ELÉTRICA;2220;Faculdade Doctum de Juiz de Fora;DOCTUM;Faculdade;Privada sem fins lucrativos;1154195;Educação Presencial;3136702;Juiz de Fora;MG;32;31;23;0,7419;-0,1450;2,4405;3;
2017;5806;ENGENHARIA ELÉTRICA;2271;FACULDADE PITÁGORAS DE IPATINGA;FPI;Faculdade;Privada com fins lucrativos;114244;Educação Presencial;3131307;Ipatinga;MG;54;36;23;0,6389;-0,8904;2,1197;3;
2017;5806;ENGENHARIA ELÉTRICA;2365;FACULDADE CATÓLICA DO TOCANTINS;FACTO;Faculdade;Privada sem fins lucrativos;1071573;Educação Presencial;1721000;Palmas;TO;59;50;38;0,7600;-0,2151;2,4103;3;
2017;5806;ENGENHARIA ELÉTRICA;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;13438;Educação Presencial;2504009;Campina Grande;PB;172;165;142;0,8606;0,1102;2,5503;3;
2017;5806;ENGENHARIA ELÉTRICA;2576;FACULDADES PITÁGORAS UNIDADE GUARAPARI;FIPAG;Faculdade;Privada com fins lucrativos;117936;Educação Presencial;3202405;Guarapari;ES;34;26;15;0,5769;-2,8265;1,2866;2;
2017;5806;ENGENHARIA ELÉTRICA;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;1137923;Educação Presencial;2611606;Recife;PE;102;77;52;0,6753;-1,0527;2,0499;3;
2017;5806;ENGENHARIA ELÉTRICA;2896;FACULDADE SATC;FASATC;Faculdade;Privada sem fins lucrativos;67797;Educação Presencial;4204608;Criciúma;SC;56;55;26;0,4727;1,0642;2,9608;4;
2017;5806;ENGENHARIA ELÉTRICA;2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;Faculdade;Privada sem fins lucrativos;1077532;Educação Presencial;3148004;Patos de Minas;MG;25;19;9;0,4737;-0,7373;2,1856;3;
2017;5806;ENGENHARIA ELÉTRICA;2935;FACULDADE DE TALENTOS HUMANOS;FACTHUS;Faculdade;Privada com fins lucrativos;82582;Educação Presencial;3170107;Uberaba;MG;24;23;12;0,5217;-1,1932;1,9894;3;
2017;5806;ENGENHARIA ELÉTRICA;3149;FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD;FPD;Faculdade;Privada com fins lucrativos;119186;Educação Presencial;3122306;Divinópolis;MG;71;50;36;0,7200;-0,0239;2,4926;3;
2017;5806;ENGENHARIA ELÉTRICA;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Privada sem fins lucrativos;1143271;Educação Presencial;4204202;Chapecó;SC;22;20;15;0,7500;2,0015;3,3641;4;
2017;5806;ENGENHARIA ELÉTRICA;3162;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA;IFSC;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1188363;Educação Presencial;4205407;Florianópolis;SC;11;10;9;0,9000;4,3784;4,3869;5;
2017;5806;ENGENHARIA ELÉTRICA;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pública Estadual;63316;Educação Presencial;1302603;Manaus;AM;37;33;24;0,7273;0,8826;2,8827;3;
2017;5806;ENGENHARIA ELÉTRICA;3189;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;121890;Educação Presencial;3126109;Formiga;MG;38;36;34;0,9444;0,1494;2,5672;3;
2017;5806;ENGENHARIA ELÉTRICA;3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;Faculdade;Privada com fins lucrativos;106147;Educação Presencial;4119905;Ponta Grossa;PR;57;52;36;0,6923;-1,2014;1,9859;3;
2017;5806;ENGENHARIA ELÉTRICA;3333;CENTRO UNIVERSITÁRIO UNIFTEC;;Centro Universitário;Privada com fins lucrativos;1154623;Educação Presencial;4305108;Caxias do Sul;RS;13;13;8;0,6154;1,7311;3,2478;4;
2017;5806;ENGENHARIA ELÉTRICA;3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Centro Universitário;Privada sem fins lucrativos;1155775;Educação Presencial;3170701;Varginha;MG;22;21;14;0,6667;0,3845;2,6683;3;
2017;5806;ENGENHARIA ELÉTRICA;3456;FACULDADE POLITÉCNICA DE CAMPINAS;POLICAMP;Faculdade;Privada sem fins lucrativos;5000238;Educação Presencial;3509502;Campinas;SP;4;2;1;0,5000;;;SC;
2017;5806;ENGENHARIA ELÉTRICA;3488;Centro de Ensino Superior de Conselheiro Lafaiete;CES-CL;Faculdade;Privada sem fins lucrativos;64809;Educação Presencial;3118304;Conselheiro Lafaiete;MG;54;50;27;0,5400;0,8469;2,8673;3;
2017;5806;ENGENHARIA ELÉTRICA;3603;FACULDADE ANHANGUERA DE GUARULHOS;;Faculdade;Privada com fins lucrativos;37308;Educação Presencial;3518800;Guarulhos;SP;40;36;19;0,5278;0,4258;2,6861;3;
2017;5806;ENGENHARIA ELÉTRICA;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;85628;Educação Presencial;3505500;Barretos;SP;88;51;37;0,7255;-0,5411;2,2700;3;
2017;5806;ENGENHARIA ELÉTRICA;3817;FACULDADE UNINASSAU JOÃO PESSOA;;Faculdade;Privada sem fins lucrativos;1164549;Educação Presencial;2507507;João Pessoa;PB;43;40;26;0,6500;-0,4719;2,2998;3;
2017;5806;ENGENHARIA ELÉTRICA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1163807;Educação Presencial;4209300;Lages;SC;12;12;12;1,0000;2,4281;3,5477;4;
2017;5806;ENGENHARIA ELÉTRICA;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pública Federal;1101392;Educação Presencial;1721000;Palmas;TO;34;32;30;0,9375;0,5719;2,7490;3;
2017;5806;ENGENHARIA ELÉTRICA;3853;FACULDADE UNINASSAU NATAL;;Faculdade;Privada com fins lucrativos;1163878;Educação Presencial;2408102;Natal;RN;16;16;10;0,6250;0,2008;2,5893;3;
2017;5806;ENGENHARIA ELÉTRICA;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Universidade;Pública Federal;74070;Educação Presencial;2918407;Juazeiro;BA;25;24;19;0,7917;2,3229;3,5024;4;
2017;5806;ENGENHARIA ELÉTRICA;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;106496;Educação Presencial;3525904;Jundiaí;SP;26;26;16;0,6154;-0,0817;2,4677;3;
2017;5806;ENGENHARIA ELÉTRICA;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Privada com fins lucrativos;90895;Educação Presencial;3554102;Taubaté;SP;45;39;23;0,5897;-0,8161;2,1517;3;
2017;5806;ENGENHARIA ELÉTRICA;4256;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;Faculdade;Privada com fins lucrativos;1184782;Educação Presencial;3143302;Montes Claros;MG;5;4;3;0,7500;0,4144;2,6812;3;
2017;5806;ENGENHARIA ELÉTRICA;4362;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;Faculdade;Privada com fins lucrativos;114240;Educação Presencial;3106705;Betim;MG;36;30;23;0,7667;0,2135;2,5948;3;
2017;5806;ENGENHARIA ELÉTRICA;4452;FACULDADE METROPOLITANA DE MARABÁ;METROPOLITANA;Faculdade;Privada com fins lucrativos;1170483;Educação Presencial;1504208;Marabá;PA;7;7;5;0,7143;-0,5857;2,2509;3;
2017;5806;ENGENHARIA ELÉTRICA;4460;FACULDADE DOM PEDRO II DE TECNOLOGIA;FAB;Faculdade;Privada com fins lucrativos;1159349;Educação Presencial;2927408;Salvador;BA;5;4;2;0,5000;0,2643;2,6166;3;
2017;5806;ENGENHARIA ELÉTRICA;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Centro Universitário;Privada sem fins lucrativos;1115111;Educação Presencial;3502804;Araçatuba;SP;47;36;24;0,6667;0,1008;2,5462;3;
2017;5806;ENGENHARIA ELÉTRICA;4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;Faculdade;Privada com fins lucrativos;112936;Educação Presencial;3549904;São José dos Campos;SP;39;35;20;0,5714;-1,1336;2,0151;3;
2017;5806;ENGENHARIA ELÉTRICA;4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Faculdade;Privada com fins lucrativos;105912;Educação Presencial;3552205;Sorocaba;SP;49;45;21;0,4667;-0,1128;2,4543;3;
2017;5806;ENGENHARIA ELÉTRICA;4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Faculdade;Privada com fins lucrativos;107625;Educação Presencial;3538709;Piracicaba;SP;27;24;12;0,5000;0,3547;2,6555;3;
2017;5806;ENGENHARIA ELÉTRICA;4786;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1327613;Educação Presencial;1721000;Palmas;TO;5;5;1;0,2000;;;SC;
2017;5806;ENGENHARIA ELÉTRICA;4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Faculdade;Privada com fins lucrativos;91214;Educação Presencial;3509502;Campinas;SP;45;37;27;0,7297;-0,1845;2,4235;3;
2017;5806;ENGENHARIA ELÉTRICA;4865;FACULDADE PITÁGORAS DE SÃO LUIZ;;Faculdade;Privada com fins lucrativos;1059196;Educação Presencial;2111300;São Luís;MA;32;29;21;0,7241;0,0229;2,5127;3;
2017;5806;ENGENHARIA ELÉTRICA;4873;FACULDADE DE TECNOLOGIA DE TAUBATÉ;ETEP;Faculdade;Privada com fins lucrativos;1109279;Educação Presencial;3554102;Taubaté;SP;14;13;8;0,6154;-1,0277;2,0607;3;
2017;5806;ENGENHARIA ELÉTRICA;4925;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC;UFABC;Universidade;Pública Federal;1102546;Educação Presencial;3547809;Santo André;SP;44;39;27;0,6923;-0,7073;2,1985;3;
2017;5806;ENGENHARIA ELÉTRICA;4962;CENTRO UNIVERSITÁRIO DE SETE LAGOAS;UNIFEMM;Centro Universitário;Privada sem fins lucrativos;1170853;Educação Presencial;3167202;Sete Lagoas;MG;108;66;43;0,6515;0,8395;2,8641;3;
2017;5806;ENGENHARIA ELÉTRICA;5288;FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO;;Faculdade;Privada com fins lucrativos;1008007;Educação Presencial;3543402;Ribeirão Preto;SP;38;38;26;0,6842;-0,5273;2,2760;3;
2017;5806;ENGENHARIA ELÉTRICA;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pública Federal;103447;Educação Presencial;4300406;Alegrete;RS;52;45;36;0,8000;0,2292;2,6015;3;
2017;5806;ENGENHARIA ELÉTRICA;5370;Faculdades Unificadas de Teófilo Otoni;FUTO;Faculdade;Privada sem fins lucrativos;1153958;Educação Presencial;3168606;Teófilo Otoni;MG;23;22;15;0,6818;-1,2047;1,9845;3;
2017;5806;ENGENHARIA ELÉTRICA;5518;FACULDADE GUARAPUAVA;FG;Faculdade;Privada com fins lucrativos;1071938;Educação Presencial;4109401;Guarapuava;PR;27;25;21;0,8400;0,2538;2,6121;3;
2017;5806;ENGENHARIA ELÉTRICA;5550;FACULDADE ANHANGUERA DE ANÁPOLIS;;Faculdade;Privada com fins lucrativos;119210;Educação Presencial;5201108;Anápolis;GO;69;60;44;0,7333;-1,2807;1,9518;3;
2017;5806;ENGENHARIA ELÉTRICA;5669;FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DOS CAMPOS;ETEP;Faculdade;Privada com fins lucrativos;79707;Educação Presencial;3549904;São José dos Campos;SP;118;102;60;0,5882;-0,2781;2,3832;3;
2017;5806;ENGENHARIA ELÉTRICA;11308;FACULDADE ANHANGUERA DE SUMARÉ;FACSUMARÉ;Faculdade;Privada com fins lucrativos;1008008;Educação Presencial;3552403;Sumaré;SP;12;10;7;0,7000;-1,0706;2,0422;3;
2017;5806;ENGENHARIA ELÉTRICA;13684;FACULDADE PITÁGORAS DE CONTAGEM;PIT Contagem;Faculdade;Privada com fins lucrativos;1068926;Educação Presencial;3118601;Contagem;MG;37;36;21;0,5833;-1,2327;1,9724;3;
2017;5806;ENGENHARIA ELÉTRICA;14951;FACULDADE DE ENGENHARIA E INOVAÇÃO TÉCNICO PROFISSI;FEITEP;Faculdade;Privada com fins lucrativos;1110955;Educação Presencial;4115200;Maringá;PR;36;32;17;0,5313;0,0667;2,5316;3;
2017;5806;ENGENHARIA ELÉTRICA;15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;Universidade;Privada sem fins lucrativos;1171183;Educação Presencial;4203006;Caçador;SC;18;15;6;0,4000;0,3044;2,6339;3;
2017;5806;ENGENHARIA ELÉTRICA;15497;UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA;UNILAB;Universidade;Pública Federal;1155688;Educação Presencial;2311603;Redenção;CE;64;60;40;0,6667;0,3838;2,6680;3;
2017;5806;ENGENHARIA ELÉTRICA;15508;Centro de Ensino Unificado do Piauí;CEUPI;Faculdade;Privada sem fins lucrativos;1128958;Educação Presencial;2211001;Teresina;PI;23;23;20;0,8696;-1,0588;2,0472;3;
2017;5806;ENGENHARIA ELÉTRICA;16914;Faculdade Leonardo da Vinci - Santa Catarina;;Faculdade;Privada com fins lucrativos;5000928;Educação Presencial;4218202;Timbó;SC;56;44;5;0,1136;;;SC;
2017;5806;ENGENHARIA ELÉTRICA;17138;Centro Universitário - Católica de Santa Catarina em Joinville;Católica em Joinvile;Centro Universitário;Privada sem fins lucrativos;1152842;Educação Presencial;4209102;Joinville;SC;5;5;3;0,6000;5,5624;4,8965;5;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;85124;Educação Presencial;5300108;Brasília;DF;48;44;34;0,7727;-1,4947;2,0910;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;6;UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Universidade;Pública Federal;41626;Educação Presencial;3146107;Ouro Preto;MG;89;84;75;0,8929;-0,5839;2,4129;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;19402;Educação Presencial;4106902;Curitiba;PR;2;2;1;0,5000;;;SC;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;1264805;Educação Presencial;4106902;Curitiba;PR;31;28;18;0,6429;0,5798;2,8242;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Pública Federal;116032;Educação Presencial;4315602;Rio Grande;RS;15;15;14;0,9333;-0,6676;2,3834;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;98118;Educação Presencial;4305108;Caxias do Sul;RS;42;37;19;0,5135;1,3635;3,1012;4;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;1114857;Educação Presencial;4318705;São Leopoldo;RS;3;3;2;0,6667;14,1982;5,0000;5;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Universidade;Pública Federal;1187250;Educação Presencial;3170206;Uberlândia;MG;6;6;5;0,8333;2,7180;3,5800;4;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Privada sem fins lucrativos;1925;Educação Presencial;4314902;Porto Alegre;RS;64;56;31;0,5536;0,6435;2,8468;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;18397;Educação Presencial;3509502;Campinas;SP;45;41;33;0,8049;-2,6102;1,6968;2;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pública Estadual;73946;Educação Presencial;3552205;Sorocaba;SP;99;97;73;0,7526;-0,2527;2,5300;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;124;UNIVERSIDADE DE ARARAQUARA;UNIARA;Universidade;Privada sem fins lucrativos;63638;Educação Presencial;3503208;Araraquara;SP;16;14;13;0,9286;-0,7211;2,3644;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;126;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;INATEL;Faculdade;Privada sem fins lucrativos;1148742;Educação Presencial;3159605;Santa Rita do Sapucaí;MG;82;79;73;0,9241;0,3900;2,7571;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;150;UNIVERSIDADE DE SOROCABA;UNISO;Universidade;Privada sem fins lucrativos;1109641;Educação Presencial;3552205;Sorocaba;SP;29;25;20;0,8000;-0,8610;2,3150;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1163342;Educação Presencial;3304557;Rio de Janeiro;RJ;30;25;14;0,5600;-1,8472;1,9665;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1187982;Educação Presencial;3304557;Rio de Janeiro;RJ;26;23;9;0,3913;-0,1823;2,5549;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Universidade;Privada com fins lucrativos;1167880;Educação Presencial;3550308;São Paulo;SP;18;18;12;0,6667;1,7622;3,2421;4;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;222;CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;Centro Universitário;Privada sem fins lucrativos;107304;Educação Presencial;3557105;Votuporanga;SP;8;8;4;0,5000;-5,5854;0,6453;1;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;244;CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;Centro Universitário;Privada sem fins lucrativos;1177700;Educação Presencial;3534401;Osasco;SP;18;17;12;0,7059;1,4722;3,1396;4;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;20171;Educação Presencial;3545803;Santa Bárbara d'Oeste;SP;21;13;8;0,6154;-0,1539;2,5649;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Universidade;Privada sem fins lucrativos;1369559;Educação Presencial;4316808;Santa Cruz do Sul;RS;1;0;;;;;SC;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;38612;Educação Presencial;3543402;Ribeirão Preto;SP;9;9;6;0,6667;1,9680;3,3149;4;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;38659;Educação Presencial;3550308;São Paulo;SP;4;1;;;;;SC;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;39409;Educação Presencial;3547304;Santana de Parnaíba;SP;8;4;4;1,0000;-0,3922;2,4807;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;60496;Educação Presencial;1302603;Manaus;AM;44;35;25;0,7143;-0,4614;2,4562;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;60516;Educação Presencial;3549904;São José dos Campos;SP;20;19;17;0,8947;-0,1978;2,5494;3;
2017;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;60518;Educação Presencial;3503208;Araraquara;SP;4;4;3;0,7500;-5,1098;0,8134;1;
