Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Concluintes Participantes com nota no Enem;Percentual de Concluintes participantes com nota no Enem;Nota Bruta - IDD;Nota Padronizada - IDD;IDD (Faixa)
2016;1767;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;0;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;83372;19;FARMÁCIA;Educação Presencial;5107958;TANGARÁ DA SERRA;MT;13;13;8;0,6154;0,4173;2,5949;3
2016;1767;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;0;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;83374;36;FISIOTERAPIA;Educação Presencial;5107958;TANGARÁ DA SERRA;MT;12;12;8;0,6667;3,0535;3,8494;4
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;83413;38;SERVIÇO SOCIAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;25;22;11;0,5000;-0,5022;2,4097;3
2016;1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;Faculdade ;Privada sem fins lucrativos;83470;36;FISIOTERAPIA;Educação Presencial;5008305;TRÊS LAGOAS;MS;14;8;6;0,7500;-2,6620;1,2977;2
2016;1173;FACULDADE ANHANGUERA DE BRASÍLIA;FAB;Faculdade ;Privada com fins lucrativos;83478;19;FARMÁCIA;Educação Presencial;5300108;BRASÍLIA;DF;106;106;52;0,4906;-1,4676;1,7755;2
2016;1173;FACULDADE ANHANGUERA DE BRASÍLIA;FAB;Faculdade ;Privada com fins lucrativos;83480;55;BIOMEDICINA;Educação Presencial;5300108;BRASÍLIA;DF;51;47;24;0,5106;-0,8847;1,9644;3
2016;14724;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ;IFPR;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;83532;23;ENFERMAGEM;Educação Presencial;4117602;PALMAS;PR;18;18;18;1,0000;2,0891;3,4870;4
2016;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Centro Universitário;Privada sem fins lucrativos;83604;55;BIOMEDICINA;Educação Presencial;4113700;LONDRINA;PR;41;40;36;0,9000;2,8857;3,8468;4
2016;1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;FEPI;Centro Universitário;Privada sem fins lucrativos;83694;5;MEDICINA VETERINÁRIA;Educação Presencial;3132404;ITAJUBÁ;MG;60;55;38;0,6909;-0,0852;2,5325;3
2016;1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;Faculdade ;Privada sem fins lucrativos;83840;38;SERVIÇO SOCIAL;Educação Presencial;5008305;TRÊS LAGOAS;MS;11;10;5;0,5000;-0,3167;2,4963;3
2016;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Faculdade ;Privada com fins lucrativos;83918;23;ENFERMAGEM;Educação Presencial;3106200;BELO HORIZONTE;MG;49;48;27;0,5625;0,1335;2,5665;3
2016;4010;CENTRO UNIVERSITÁRIO METODISTA;IPA;Centro Universitário;Privada sem fins lucrativos;83938;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4314902;PORTO ALEGRE;RS;127;101;55;0,5446;0,1144;2,5217;3
2016;19512;INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS;IMEPAC;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;84352;12;MEDICINA;Educação Presencial;3103504;ARAGUARI;MG;61;61;38;0,6230;-0,3413;2,5536;3
2016;1820;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ;IFPI;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;84372;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;2211001;TERESINA;PI;19;14;13;0,9286;1,7183;2,8831;3
2016;526;UNIVERSIDADE BRAZ CUBAS;UBC;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;84395;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;3530607;MOGI DAS CRUZES;SP;20;16;8;0,5000;1,9879;2,9588;4
2016;527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PUC GOIÁS;Universidade;Privada sem fins lucrativos;84408;12;MEDICINA;Educação Presencial;5208707;GOIÂNIA;GO;94;94;87;0,9255;0,0431;2,9727;4
2016;1058;Estácio FIB - Centro Universitário Estácio da Bahia;Estácio FIB;Centro Universitário;Privada com fins lucrativos;84453;23;ENFERMAGEM;Educação Presencial;2927408;SALVADOR;BA;106;91;44;0,4835;-0,4701;2,2823;3
2016;14156;Faculdade Presidente Antônio Carlos de Teófilo Otoni;FUNEES Teófilo Otoni;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84648;23;ENFERMAGEM;Educação Presencial;3168606;TEÓFILO OTONI;MG;61;60;40;0,6667;0,3903;2,6873;3
2016;15453;Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84659;5;MEDICINA VETERINÁRIA;Educação Presencial;3118304;CONSELHEIRO LAFAIETE;MG;27;20;11;0,5500;-3,1783;0,2043;1
2016;2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;Faculdade ;Privada sem fins lucrativos;84666;36;FISIOTERAPIA;Educação Presencial;3148004;PATOS DE MINAS;MG;14;12;5;0,4167;-0,8517;2,1059;3
2016;15452;FACULDADE ÁLIS DE BOM DESPACHO;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84751;5;MEDICINA VETERINÁRIA;Educação Presencial;3107406;BOM DESPACHO;MG;27;27;22;0,8148;0,7084;3,1299;4
2016;15452;FACULDADE ÁLIS DE BOM DESPACHO;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84757;17;AGRONOMIA;Educação Presencial;3107406;BOM DESPACHO;MG;6;6;3;0,5000;4,8987;5,0000;5
2016;14248;Faculdade Presidente Antônio Carlos de Uberlândia;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84790;19;FARMÁCIA;Educação Presencial;3170206;UBERLÂNDIA;MG;53;42;27;0,6429;0,8074;2,7644;3
2016;14248;Faculdade Presidente Antônio Carlos de Uberlândia;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84798;38;SERVIÇO SOCIAL;Educação Presencial;3170206;UBERLÂNDIA;MG;76;66;40;0,6061;-0,2896;2,5090;3
2016;14248;Faculdade Presidente Antônio Carlos de Uberlândia;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84801;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;3170206;UBERLÂNDIA;MG;9;9;4;0,4444;2,8774;3,5533;4
2016;15357;Faculdade Presidente Antônio Carlos de Ubá;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;84975;19;FARMÁCIA;Educação Presencial;3169901;UBÁ;MG;14;13;10;0,7692;2,5360;3,5159;4
2016;670;UNIVERSIDADE SÃO FRANCISCO;USF;Universidade;Privada sem fins lucrativos;85011;19;FARMÁCIA;Educação Presencial;3509502;CAMPINAS;SP;74;70;42;0,6000;-0,5315;2,1824;3
2016;3990;FACULDADE SÃO BERNARDO DE TECNOLOGIA;0;Faculdade ;Privada com fins lucrativos;85032;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3548708;SÃO BERNARDO DO CAMPO;SP;70;0;0;0,0000;;;SC
2016;2773;FACULDADE DE MACAPÁ;FAMA;Faculdade ;Privada sem fins lucrativos;85086;36;FISIOTERAPIA;Educação Presencial;1600303;MACAPÁ;AP;13;9;4;0,4444;-0,9686;2,0537;3
2016;1846;CENTRO UNIVERSITÁRIO DE LINS;UNILINS;Centro Universitário;Privada sem fins lucrativos;85252;23;ENFERMAGEM;Educação Presencial;3527108;LINS;SP;21;21;11;0,5238;-1,6647;1,7200;2
2016;3826;FACULDADE VASCO DA GAMA;FVG;Faculdade ;Privada sem fins lucrativos;85312;38;SERVIÇO SOCIAL;Educação Presencial;2927408;SALVADOR;BA;329;309;114;0,3689;-0,0697;2,6116;3
2016;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pessoa Jurídica de Direito Público - Estadual;85332;23;ENFERMAGEM;Educação Presencial;2211001;TERESINA;PI;37;31;31;1,0000;0,6144;2,7928;3
2016;685;FACULDADE DO BELO JARDIM;FBJ;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;85348;23;ENFERMAGEM;Educação Presencial;2601706;BELO JARDIM;PE;54;54;38;0,7037;-0,4983;2,2690;3
2016;1563;CENTRO UNIVERSITÁRIO DA FACULDADE DE SAÚDE, CIÊNCIAS HUMANAS E TECNOLÓGICAS DO PIAUÍ;NOVAFAPI;Centro Universitário;Privada com fins lucrativos;85422;55;BIOMEDICINA;Educação Presencial;2211001;TERESINA;PI;69;59;54;0,9153;-0,1099;2,3512;3
2016;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;85504;19;FARMÁCIA;Educação Presencial;3505500;BARRETOS;SP;5;2;2;1,0000;-14,4324;0,0000;1
2016;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;85540;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3550308;SÃO PAULO;SP;33;29;12;0,4138;-1,7903;1,8595;2
2016;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Universidade;Pessoa Jurídica de Direito Público - Federal;85586;12;MEDICINA;Educação Presencial;2611101;PETROLINA;PE;77;76;72;0,9474;-0,0321;2,8907;3
2016;2582;FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ;UCP;Faculdade ;Privada sem fins lucrativos;85604;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;4119608;PITANGA;PR;10;10;8;0,8000;3,0739;3,6157;4
2016;1809;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO;IFPE;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;85635;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;2611606;RECIFE;PE;36;30;30;1,0000;0,1141;2,4324;3
2016;1414;FACULDADE SÃO LUCAS;FSL;Centro Universitário;Privada com fins lucrativos;85652;12;MEDICINA;Educação Presencial;1100205;PORTO VELHO;RO;93;92;67;0,7283;-0,7984;2,0553;3
2016;545;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA;FACCI;Faculdade ;Privada sem fins lucrativos;85730;23;ENFERMAGEM;Educação Presencial;3131703;ITABIRA;MG;6;5;1;0,2000;;;SC
2016;2076;FACULDADE REGIONAL DA BAHIA;FARB;Faculdade ;Privada com fins lucrativos;85734;36;FISIOTERAPIA;Educação Presencial;2927408;SALVADOR;BA;7;7;3;0,4286;-2,8722;1,2038;2
2016;2146;FACULDADE DO ACRE;FAC;Faculdade ;Privada com fins lucrativos;85799;38;SERVIÇO SOCIAL;Educação Presencial;1200401;RIO BRANCO;AC;102;92;72;0,7826;-0,2104;2,5459;3
2016;1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;UNIANDRADE;Centro Universitário;Privada sem fins lucrativos;86017;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4106902;CURITIBA;PR;28;26;19;0,7308;0,1865;2,6297;3
2016;1255;FACULDADE BOA VIAGEM;FBV;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;86205;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2611606;RECIFE;PE;19;17;14;0,8235;1,2067;3,0227;4
2016;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;86284;55;BIOMEDICINA;Educação Presencial;2800308;ARACAJU;SE;87;86;65;0,7558;0,3068;2,5593;3
2016;1600;INSTITUTO DE CIÊNCIAS DA SAÚDE;ICS;Faculdade ;Privada sem fins lucrativos;86288;12;MEDICINA;Educação Presencial;3143302;MONTES CLAROS;MG;109;107;94;0,8785;0,1453;3,0840;4
2016;1244;FACULDADE BRASILEIRA;MULTIVIX VITÓRIA;Faculdade ;Privada com fins lucrativos;86356;12;MEDICINA;Educação Presencial;3205309;VITÓRIA;ES;81;75;71;0,9467;0,1589;3,0989;4
2016;1978;FACULDADE METROPOLITANA DA GRANDE FORTALEZA;FAMETRO;Faculdade ;Privada com fins lucrativos;86392;23;ENFERMAGEM;Educação Presencial;2304400;FORTALEZA;CE;123;108;78;0,7222;0,8750;2,9155;3
2016;2808;FACULDADES ITECNE DE CASCAVEL;ITECNE;Faculdade ;Privada com fins lucrativos;86440;38;SERVIÇO SOCIAL;Educação Presencial;4104808;CASCAVEL;PR;22;21;17;0,8095;-0,4228;2,4468;3
2016;910;FACULDADE SANTA LÚCIA;FCACSL;Faculdade ;Privada sem fins lucrativos;86442;38;SERVIÇO SOCIAL;Educação Presencial;3530805;MOGI-MIRIM;SP;18;18;10;0,5556;-0,3214;2,4941;3
2016;4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Universidade;Pessoa Jurídica de Direito Público - Federal;86500;51;ZOOTECNIA;Educação Presencial;2909802;CRUZ DAS ALMAS;BA;22;17;13;0,7647;-1,1373;2,3339;3
2016;14156;Faculdade Presidente Antônio Carlos de Teófilo Otoni;FUNEES Teófilo Otoni;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;86536;19;FARMÁCIA;Educação Presencial;3168606;TEÓFILO OTONI;MG;29;21;18;0,8571;-1,8315;1,6173;2
2016;3285;FACULDADE SANTO ANTONIO;FSA;Faculdade ;Privada com fins lucrativos;86600;23;ENFERMAGEM;Educação Presencial;2900702;ALAGOINHAS;BA;49;48;33;0,6875;-0,7493;2,1509;3
2016;1580;FACULDADE DE CIÊNCIAS E EDUCAÇÃO SENA AIRES;FACESA;Faculdade ;Privada com fins lucrativos;86606;36;FISIOTERAPIA;Educação Presencial;5221858;VALPARAÍSO DE GOIÁS;GO;10;9;8;0,8889;0,8359;2,8593;3
2016;1580;FACULDADE DE CIÊNCIAS E EDUCAÇÃO SENA AIRES;FACESA;Faculdade ;Privada com fins lucrativos;86608;19;FARMÁCIA;Educação Presencial;5221858;VALPARAÍSO DE GOIÁS;GO;17;14;6;0,4286;0,4306;2,6006;3
2016;3618;FACULDADE MARIO SCHENBERG;FMS;Faculdade ;Privada com fins lucrativos;86623;36;FISIOTERAPIA;Educação Presencial;3513009;COTIA;SP;12;11;6;0,5455;-3,1319;1,0879;2
2016;161;CENTRO UNIVERSITÁRIO ASSUNÇÃO;UNIFAI;Centro Universitário;Privada sem fins lucrativos;86640;38;SERVIÇO SOCIAL;Educação Presencial;3550308;SÃO PAULO;SP;24;15;5;0,3333;-1,1292;2,1172;3
2016;450;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;CEULJI/ULBRA;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;86658;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;1100122;JI-PARANÁ;RO;5;4;0;0,0000;;;SC
2016;3396;FACULDADE LS;FACELS;Faculdade ;Privada com fins lucrativos;86674;23;ENFERMAGEM;Educação Presencial;5300108;BRASÍLIA;DF;18;18;10;0,5556;0,9826;2,9661;4
2016;522;CENTRO UNIVERSITÁRIO CELSO LISBOA;UCL;Centro Universitário;Privada sem fins lucrativos;86701;19;FARMÁCIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;108;101;27;0,2673;-1,4409;1,7870;2
2016;522;CENTRO UNIVERSITÁRIO CELSO LISBOA;UCL;Centro Universitário;Privada sem fins lucrativos;86703;28;NUTRIÇÃO;Educação Presencial;3304557;RIO DE JANEIRO;RJ;20;17;8;0,4706;-1,0112;1,9879;3
2016;1820;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ;IFPI;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;86806;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2211001;TERESINA;PI;32;23;21;0,9130;-1,8685;1,8312;2
2016;3793;FACULDADE FRUTAL;FAF;Faculdade ;Privada com fins lucrativos;86820;28;NUTRIÇÃO;Educação Presencial;3127107;FRUTAL;MG;10;10;6;0,6000;-4,6832;0,3321;1
2016;1131;FACULDADE SANTO AGOSTINHO;FSA;Faculdade ;Privada com fins lucrativos;86830;23;ENFERMAGEM;Educação Presencial;2211001;TERESINA;PI;151;149;117;0,7852;-0,1297;2,4426;3
2016;1131;FACULDADE SANTO AGOSTINHO;FSA;Faculdade ;Privada com fins lucrativos;86832;36;FISIOTERAPIA;Educação Presencial;2211001;TERESINA;PI;60;60;53;0,8833;0,0591;2,5125;3
2016;724;Centro Universitário FACEX;UNIFACEX;Centro Universitário;Privada sem fins lucrativos;86883;23;ENFERMAGEM;Educação Presencial;2408102;NATAL;RN;56;55;41;0,7455;1,1622;3,0506;4
2016;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;0;Centro Universitário;Privada com fins lucrativos;86900;28;NUTRIÇÃO;Educação Presencial;4106902;CURITIBA;PR;34;34;24;0,7059;0,3493;2,6014;3
2016;3602;CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;0;Centro Universitário;Privada com fins lucrativos;86902;23;ENFERMAGEM;Educação Presencial;4106902;CURITIBA;PR;31;30;23;0,7667;-0,2960;2,3642;3
2016;1901;FACULDADE CATÓLICA DE UBERLÂNDIA;FCU;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;86908;38;SERVIÇO SOCIAL;Educação Presencial;3170206;UBERLÂNDIA;MG;28;24;10;0,4167;-1,6036;1,8958;2
2016;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;87182;6;ODONTOLOGIA;Educação Presencial;5003702;DOURADOS;MS;39;39;33;0,8462;0,8758;3,3946;4
2016;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pessoa Jurídica de Direito Público - Federal;87193;51;ZOOTECNIA;Educação Presencial;3143302;MONTES CLAROS;MG;37;35;30;0,8571;0,3601;2,9547;4
2016;339;FACULDADE SANTA EMÍLIA DE RODAT;FASER;Faculdade ;Privada sem fins lucrativos;87232;55;BIOMEDICINA;Educação Presencial;2507507;JOÃO PESSOA;PB;45;42;25;0,5952;-0,8270;1,9932;3
2016;1815;FACULDADE DO INSTITUTO BRASIL;FIBRA;Faculdade ;Privada com fins lucrativos;87244;19;FARMÁCIA;Educação Presencial;5201108;ANÁPOLIS;GO;16;16;11;0,6875;0,0965;2,4554;3
2016;2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;Faculdade ;Privada sem fins lucrativos;87274;55;BIOMEDICINA;Educação Presencial;3148004;PATOS DE MINAS;MG;26;26;19;0,7308;-0,3787;2,2171;3
2016;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;87350;28;NUTRIÇÃO;Educação Presencial;3148004;PATOS DE MINAS;MG;3;0;0;0,0000;;;SC
2016;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;87354;51;ZOOTECNIA;Educação Presencial;3148004;PATOS DE MINAS;MG;21;18;12;0,6667;2,8982;4,0068;5
2016;453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;CEULP;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;87390;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;1721000;PALMAS;TO;36;35;23;0,6571;-0,5010;2,2083;3
2016;3615;FACULDADE PERNAMBUCANA DE SAÚDE ;FPS;Faculdade ;Privada sem fins lucrativos;87537;12;MEDICINA;Educação Presencial;2611606;RECIFE;PE;146;142;141;0,9930;-1,6019;1,1793;2
2016;3615;FACULDADE PERNAMBUCANA DE SAÚDE ;FPS;Faculdade ;Privada sem fins lucrativos;87705;23;ENFERMAGEM;Educação Presencial;2611606;RECIFE;PE;57;55;49;0,8909;-0,3255;2,3504;3
2016;1139;FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG;FEAD - MG;Faculdade ;Privada com fins lucrativos;87760;6;ODONTOLOGIA;Educação Presencial;3106200;BELO HORIZONTE;MG;83;78;69;0,8846;-1,2397;1,1643;2
2016;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Universidade;Privada sem fins lucrativos;87910;38;SERVIÇO SOCIAL;Educação Presencial;5300108;BRASÍLIA;DF;109;90;24;0,2667;-4,5867;0,5038;1
2016;1264;CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE;UNI-RN;Centro Universitário;Privada sem fins lucrativos;87929;23;ENFERMAGEM;Educação Presencial;2408102;NATAL;RN;23;22;19;0,8636;-0,3755;2,3269;3
2016;124;CENTRO UNIVERSITÁRIO DE ARARAQUARA;UNIARA;Centro Universitário;Privada sem fins lucrativos;87941;12;MEDICINA;Educação Presencial;3503208;ARARAQUARA;SP;54;54;43;0,7963;-1,0940;1,7330;2
2016;3984;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;Universidade;Pessoa Jurídica de Direito Público - Federal;87958;5;MEDICINA VETERINÁRIA;Educação Presencial;2611101;PETROLINA;PE;72;71;57;0,8028;0,0454;2,6309;3
2016;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Centro Universitário;Privada sem fins lucrativos;88074;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3527108;LINS;SP;44;40;28;0,7000;-0,7872;2,1083;3
2016;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Centro Universitário;Privada sem fins lucrativos;88076;23;ENFERMAGEM;Educação Presencial;3527108;LINS;SP;32;30;22;0,7333;0,7732;2,8675;3
2016;1058;Estácio FIB - Centro Universitário Estácio da Bahia;Estácio FIB;Centro Universitário;Privada com fins lucrativos;88156;28;NUTRIÇÃO;Educação Presencial;2927408;SALVADOR;BA;68;67;31;0,4627;-0,2590;2,3272;3
2016;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;88270;36;FISIOTERAPIA;Educação Presencial;3148004;PATOS DE MINAS;MG;29;26;23;0,8846;0,4311;2,6786;3
2016;1450;CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO;UNICERP;Centro Universitário;Privada sem fins lucrativos;88298;23;ENFERMAGEM;Educação Presencial;3148103;PATROCÍNIO;MG;10;9;7;0,7778;-1,0727;1,9986;3
2016;2076;FACULDADE REGIONAL DA BAHIA;FARB;Faculdade ;Privada com fins lucrativos;88438;28;NUTRIÇÃO;Educação Presencial;2927408;SALVADOR;BA;13;13;9;0,6923;-1,1719;1,9155;2
2016;1430;CENTRO UNIVERSITÁRIO INGÁ;0;Centro Universitário;Privada sem fins lucrativos;88446;28;NUTRIÇÃO;Educação Presencial;4115200;MARINGÁ;PR;12;12;8;0,6667;1,2230;2,9954;4
2016;2271;FACULDADE PITÁGORAS DE IPATINGA;FPI;Faculdade ;Privada com fins lucrativos;88484;23;ENFERMAGEM;Educação Presencial;3131307;IPATINGA;MG;36;35;14;0,4000;0,0281;2,5168;3
2016;2005;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;FACISAS;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;88488;19;FARMÁCIA;Educação Presencial;5107909;SINOP;MT;26;26;21;0,8077;0,9247;2,8155;3
2016;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;88509;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3106200;BELO HORIZONTE;MG;63;58;28;0,4828;0,1709;2,5477;3
2016;375;UNIVERSIDADE DE SANTO AMARO;UNISA;Universidade;Privada sem fins lucrativos;88514;6;ODONTOLOGIA;Educação Presencial;3550308;SÃO PAULO;SP;54;53;37;0,6981;-0,1240;2,3406;3
2016;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;88562;17;AGRONOMIA;Educação Presencial;4305108;CAXIAS DO SUL;RS;35;33;12;0,3636;0,4440;3,1245;4
2016;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;88564;17;AGRONOMIA;Educação Presencial;4322509;VACARIA;RS;37;34;18;0,5294;-1,0036;2,2500;3
2016;2343;FACULDADE DA AMAZÔNIA OCIDENTAL;FAAO;Faculdade ;Privada com fins lucrativos;88566;38;SERVIÇO SOCIAL;Educação Presencial;1200401;RIO BRANCO;AC;57;33;29;0,8788;0,0458;2,6655;3
2016;3769;FACULDADE MADRE TEREZA;FAMAT;Faculdade ;Privada com fins lucrativos;88578;23;ENFERMAGEM;Educação Presencial;1600600;SANTANA;AP;26;26;17;0,6538;-1,2223;1,9282;2
2016;3117;FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO;FS;Faculdade ;Privada com fins lucrativos;88588;19;FARMÁCIA;Educação Presencial;3143302;MONTES CLAROS;MG;20;16;9;0,5625;1,2204;2,9440;3
2016;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pessoa Jurídica de Direito Público - Federal;88652;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4314902;PORTO ALEGRE;RS;146;99;24;0,2424;-5,3846;0,0000;1
2016;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;88658;36;FISIOTERAPIA;Educação Presencial;3525904;JUNDIAÍ;SP;52;51;36;0,7059;-0,2636;2,3684;3
2016;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;88660;28;NUTRIÇÃO;Educação Presencial;3525904;JUNDIAÍ;SP;17;17;11;0,6471;-2,4306;1,3479;2
2016;4017;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;Centro Universitário;Privada com fins lucrativos;88662;23;ENFERMAGEM;Educação Presencial;3525904;JUNDIAÍ;SP;41;39;20;0,5128;0,1179;2,5591;3
